"location","sex","year","age","val"
"Japan","Female",2011,"35 to 39",4887253.37822878
"Japan","Female",2011,"40 to 44",4698798.92574915
"Japan","Female",2011,"45 to 49",4028479.36852151
"Japan","Female",2011,"50 to 54",3869109.13571521
"Japan","Female",2011,"55 to 59",4224531.90205188
"Japan","Female",2011,"60 to 64",5439847.62332916
"Japan","Female",2011,"65 to 69",4115729.96960399
"Japan","Female",2011,"70 to 74",3857224.02132246
"Japan","Female",2011,"75 to 79",3460443.55400308
"Japan","Female",2011,"80 to 84",2722032.39070808
"Japan","Female",2011,"85 to 89",1797990.05129144
"Japan","Female",2011,"90 to 94",835648.327900914
"Japan","Female",2011,"95 plus",359040.61307454
"Japan","Female",2012,"0 to 4",2631062.49186382
"Japan","Female",2012,"5 to 9",2725096.32684366
"Japan","Female",2012,"10 to 14",2952294.70336915
"Japan","Female",2012,"15 to 19",3028507.25820683
"Japan","Female",2012,"20 to 24",3100622.61630725
"Japan","Female",2012,"25 to 29",3543602.01282956
"Japan","Female",2012,"30 to 34",3955964.27192922
"Japan","Female",2012,"35 to 39",4754813.30285879
"Japan","Female",2012,"40 to 44",4787205.92637296
"Japan","Female",2012,"45 to 49",4150641.25230638
"Japan","Female",2012,"50 to 54",3891361.56669794
"Japan","Female",2012,"55 to 59",4041795.67671075
"Japan","Female",2012,"60 to 64",5255220.89850738
"Japan","Female",2012,"65 to 69",4283573.52203698
"Japan","Female",2012,"70 to 74",3966210.35116262
"Japan","Female",2012,"75 to 79",3512606.41880133
"Japan","Female",2012,"80 to 84",2794558.91133626
"Japan","Female",2012,"85 to 89",1876730.52676063
"Japan","Female",2012,"90 to 94",890273.224445275
"Japan","Female",2012,"95 plus",371630.470075285
"Japan","Female",2013,"0 to 4",2604307.63797361
"Japan","Female",2013,"5 to 9",2702996.39114594
"Japan","Female",2013,"10 to 14",2917052.99329265
"Japan","Female",2013,"15 to 19",3035891.81033648
"Japan","Female",2013,"20 to 24",3048717.28373984
"Japan","Female",2013,"25 to 29",3451474.8451415
"Japan","Female",2013,"30 to 34",3863045.88265713
"Japan","Female",2013,"35 to 39",4579709.07835793
"Japan","Female",2013,"40 to 44",4890520.96443477
"Japan","Female",2013,"45 to 49",4254464.62945642
"Japan","Female",2013,"50 to 54",3918889.52534487
"Japan","Female",2013,"55 to 59",3931271.61524827
"Japan","Female",2013,"60 to 64",4963846.22333805
"Japan","Female",2013,"65 to 69",4534228.79751418
"Japan","Female",2013,"70 to 74",4071655.50570987
"Japan","Female",2013,"75 to 79",3528789.13676706
"Japan","Female",2013,"80 to 84",2868186.05083517
"Japan","Female",2013,"85 to 89",1950876.52588606
"Japan","Female",2013,"90 to 94",948967.767584674
"Japan","Female",2013,"95 plus",384473.533816863
"Japan","Female",2014,"0 to 4",2576796.93558742
"Japan","Female",2014,"5 to 9",2686934.97870201
"Japan","Female",2014,"10 to 14",2877721.76639346
"Japan","Female",2014,"15 to 19",3028534.86206106
"Japan","Female",2014,"20 to 24",3027980.53981612
"Japan","Female",2014,"25 to 29",3350610.16670475
"Japan","Female",2014,"30 to 34",3793428.89515513
"Japan","Female",2014,"35 to 39",4393490.899106
"Japan","Female",2014,"40 to 44",4956197.2654676
"Japan","Female",2014,"45 to 49",4356505.52742074
"Japan","Female",2014,"50 to 54",3948605.9346168
"Japan","Female",2014,"55 to 59",3895388.45585543
"Japan","Female",2014,"60 to 64",4612194.16149915
"Japan","Female",2014,"65 to 69",4765892.25516213
"Japan","Female",2014,"70 to 74",4252216.40902558
"Japan","Female",2014,"75 to 79",3499218.43579935
"Japan","Female",2014,"80 to 84",2922042.65587561
"Japan","Female",2014,"85 to 89",2024689.25868635
"Japan","Female",2014,"90 to 94",1010982.30000821
"Japan","Female",2014,"95 plus",396329.103836237
"Japan","Female",2015,"0 to 4",2547439.97334175
"Japan","Female",2015,"5 to 9",2682851.47990811
"Japan","Female",2015,"10 to 14",2825629.58234784
"Japan","Female",2015,"15 to 19",3018926.51193662
"Japan","Female",2015,"20 to 24",3024815.61536358
"Japan","Female",2015,"25 to 29",3260151.75818203
"Japan","Female",2015,"30 to 34",3721711.67180199
"Japan","Female",2015,"35 to 39",4239553.00656687
"Japan","Female",2015,"40 to 44",4958808.97241243
"Japan","Female",2015,"45 to 49",4421925.67111185
"Japan","Female",2015,"50 to 54",4046302.02065865
"Japan","Female",2015,"55 to 59",3847790.07789952
"Japan","Female",2015,"60 to 64",4362498.3982771
"Japan","Female",2015,"65 to 69",5055817.09626553
"Japan","Female",2015,"70 to 74",4172710.25846695
"Japan","Female",2015,"75 to 79",3536754.15683421
"Japan","Female",2015,"80 to 84",2996562.90115155
"Japan","Female",2015,"85 to 89",2081516.41324385
"Japan","Female",2015,"90 to 94",1064046.85114657
"Japan","Female",2015,"95 plus",433174.634142685
"Japan","Female",2016,"0 to 4",2513702.52421825
"Japan","Female",2016,"5 to 9",2676459.7193941
"Japan","Female",2016,"10 to 14",2780240.12953524
"Japan","Female",2016,"15 to 19",3010491.54976629
"Japan","Female",2016,"20 to 24",3026784.66671502
"Japan","Female",2016,"25 to 29",3189078.31342113
"Japan","Female",2016,"30 to 34",3654339.90587285
"Japan","Female",2016,"35 to 39",4095362.52231823
"Japan","Female",2016,"40 to 44",4894316.81706325
"Japan","Female",2016,"45 to 49",4679389.98941057
"Japan","Female",2016,"50 to 54",3991129.47969186
"Japan","Female",2016,"55 to 59",3820721.94284037
"Japan","Female",2016,"60 to 64",4163960.881811
"Japan","Female",2016,"65 to 69",5324211.03504341
"Japan","Female",2016,"70 to 74",3966240.83597176
"Japan","Female",2016,"75 to 79",3620911.53604057
"Japan","Female",2016,"80 to 84",3071361.3918326
"Japan","Female",2016,"85 to 89",2143398.12961913
"Japan","Female",2016,"90 to 94",1130012.51787118
"Japan","Female",2016,"95 plus",462665.184159215
"Japan","Female",2017,"0 to 4",2474144.6365868
"Japan","Female",2017,"5 to 9",2661216.04564124
"Japan","Female",2017,"10 to 14",2748111.45254979
"Japan","Female",2017,"15 to 19",2989625.85465043
"Japan","Female",2017,"20 to 24",3033551.61105674
"Japan","Female",2017,"25 to 29",3132018.89428645
"Japan","Female",2017,"30 to 34",3583340.1002191
"Japan","Female",2017,"35 to 39",3986495.20885296
"Japan","Female",2017,"40 to 44",4765100.59886687
"Japan","Female",2017,"45 to 49",4772352.79212794
"Japan","Female",2017,"50 to 54",4115849.64821005
"Japan","Female",2017,"55 to 59",3844497.90307314
"Japan","Female",2017,"60 to 64",3984014.28150484
"Japan","Female",2017,"65 to 69",5143459.62042786
"Japan","Female",2017,"70 to 74",4132460.38640001
"Japan","Female",2017,"75 to 79",3729658.51551785
"Japan","Female",2017,"80 to 84",3126355.81940002
"Japan","Female",2017,"85 to 89",2210493.43913596
"Japan","Female",2017,"90 to 94",1186765.5963918
"Japan","Female",2017,"95 plus",495641.447755888
"Japan","Female",2018,"0 to 4",2424667.00667878
"Japan","Female",2018,"5 to 9",2640086.38307257
"Japan","Female",2018,"10 to 14",2732509.98596287
"Japan","Female",2018,"15 to 19",2952484.5596165
"Japan","Female",2018,"20 to 24",3048018.39878629
"Japan","Female",2018,"25 to 29",3088405.16097549
"Japan","Female",2018,"30 to 34",3496175.67997206
"Japan","Female",2018,"35 to 39",3897888.46828251
"Japan","Female",2018,"40 to 44",4593552.23001051
"Japan","Female",2018,"45 to 49",4881571.99651408
"Japan","Female",2018,"50 to 54",4222638.30032893
"Japan","Female",2018,"55 to 59",3874067.81116612
"Japan","Female",2018,"60 to 64",3875727.61517377
"Japan","Female",2018,"65 to 69",4858262.21032582
"Japan","Female",2018,"70 to 74",4378439.18589541
"Japan","Female",2018,"75 to 79",3832766.2986232
"Japan","Female",2018,"80 to 84",3147472.72383932
"Japan","Female",2018,"85 to 89",2277757.25999988
"Japan","Female",2018,"90 to 94",1239433.62445637
"Japan","Female",2018,"95 plus",529982.457900106
"Japan","Female",2019,"0 to 4",2365345.63416371
"Japan","Female",2019,"5 to 9",2617519.24813588
"Japan","Female",2019,"10 to 14",2721006.74589574
"Japan","Female",2019,"15 to 19",2912407.81678159
"Japan","Female",2019,"20 to 24",3044877.20455665
"Japan","Female",2019,"25 to 29",3074907.08697264
"Japan","Female",2019,"30 to 34",3399695.61102294
"Japan","Female",2019,"35 to 39",3831366.14302633
"Japan","Female",2019,"40 to 44",4410758.05558174
"Japan","Female",2019,"45 to 49",4952195.3612067
"Japan","Female",2019,"50 to 54",4328607.65273913
"Japan","Female",2019,"55 to 59",3905929.10713567
"Japan","Female",2019,"60 to 64",3841322.05059938
"Japan","Female",2019,"65 to 69",4514606.55639834
"Japan","Female",2019,"70 to 74",4605858.86664181
